user_id,signup_date,signup_channel,age,country,experiment_group,funnel_stage
2833,2026-02-11,Email Campaign,29,United Kingdom,B,Subscription
2834,2025-10-10,Google Ads,31,Germany,A,Subscription
2835,2025-10-04,Email Campaign,38,India,B,Feature Adoption
2836,2026-04-17,Referral,44,United States,A,Renewal
2837,2026-02-04,LinkedIn,55,Germany,B,Feature Adoption
2838,2026-04-10,Google Ads,28,United States,B,Feature Adoption
2839,2025-11-03,LinkedIn,52,India,B,Subscription
2840,2025-12-05,Organic Search,64,United States,A,Subscription
2841,2026-03-10,Organic Search,36,Australia,B,Signup
2842,2025-12-18,Organic Search,49,United States,A,Subscription
2843,2025-10-01,Referral,55,United Kingdom,B,Feature Adoption
2844,2025-09-28,Google Ads,39,United States,B,Renewal
2845,2026-02-25,LinkedIn,64,India,B,Subscription
2846,2025-12-15,Organic Search,51,India,B,Feature Adoption
2847,2025-08-20,Organic Search,64,United States,A,Renewal
2848,2026-04-07,Organic Search,20,United States,B,Subscription
2849,2026-02-24,Google Ads,54,United Kingdom,B,Subscription
2850,2026-01-07,LinkedIn,33,United States,A,Feature Adoption
2851,2025-08-01,LinkedIn,20,India,B,Feature Adoption
2852,2025-12-02,Organic Search,23,United States,A,Renewal
2853,2026-04-20,Organic Search,40,Canada,A,Feature Adoption
2854,2025-10-16,Referral,23,United Kingdom,B,Feature Adoption
2855,2026-04-22,Organic Search,55,India,A,Subscription
2856,2025-08-17,Organic Search,59,Canada,A,Feature Adoption
2857,2025-07-30,LinkedIn,18,United States,A,Renewal
2858,2025-08-12,Organic Search,23,United Kingdom,A,First Login
2859,2026-01-20,Organic Search,27,United States,B,Feature Adoption
2860,2026-02-21,Google Ads,26,France,B,Subscription
2861,2025-08-15,Organic Search,24,United States,B,Feature Adoption
2862,2025-08-31,LinkedIn,26,United States,A,Subscription
2863,2026-03-28,LinkedIn,30,India,A,Subscription
2864,2025-10-18,Organic Search,45,United Kingdom,B,Feature Adoption
2865,2025-07-07,LinkedIn,60,Canada,A,Subscription
2866,2025-08-23,Organic Search,29,France,B,Feature Adoption
2867,2026-04-12,LinkedIn,26,United Kingdom,A,Renewal
2868,2026-04-22,LinkedIn,27,India,A,Feature Adoption
2869,2025-07-09,Referral,62,United Kingdom,A,Renewal
2870,2025-12-27,LinkedIn,22,Australia,A,Subscription
2871,2025-07-01,Referral,60,United States,A,Feature Adoption
2872,2026-04-25,Google Ads,24,United States,B,Subscription
2873,2025-09-11,Organic Search,40,Canada,A,Feature Adoption
2874,2026-01-15,Organic Search,31,India,A,Feature Adoption
2875,2025-08-08,Referral,19,France,B,Subscription
2876,2025-07-28,Google Ads,28,United States,B,Subscription
2877,2025-11-20,Organic Search,21,United Kingdom,B,Subscription
2878,2025-08-13,Google Ads,19,India,B,Feature Adoption
2879,2025-11-22,Google Ads,24,India,B,Feature Adoption
2880,2025-09-20,Referral,59,Germany,B,Subscription
2881,2025-11-24,Organic Search,19,United States,A,Renewal
2882,2026-01-24,Email Campaign,58,United Kingdom,B,Subscription
2883,2025-12-05,LinkedIn,55,United States,A,Renewal
2884,2026-01-07,Organic Search,33,Australia,B,Renewal
2885,2025-09-09,Referral,45,United States,B,First Login
2886,2025-07-31,LinkedIn,50,France,B,Feature Adoption
2887,2026-01-28,Google Ads,43,United States,B,Renewal
2888,2026-03-08,Organic Search,52,United Kingdom,B,Feature Adoption
2889,2026-01-04,Google Ads,19,United States,A,First Login
2890,2025-12-23,LinkedIn,30,Canada,A,Feature Adoption
2891,2025-08-22,Organic Search,32,Canada,B,Renewal
2892,2025-11-25,Google Ads,35,United Kingdom,B,Feature Adoption
2893,2026-01-22,Organic Search,19,Germany,B,Subscription
2894,2025-12-26,Google Ads,40,United Kingdom,B,Subscription
2895,2025-11-07,Google Ads,53,United States,B,Feature Adoption
2896,2025-10-11,LinkedIn,46,United States,A,Subscription
2897,2026-01-18,Google Ads,40,United States,A,Feature Adoption
2898,2025-09-09,LinkedIn,20,Canada,B,Feature Adoption
2899,2026-01-29,Google Ads,39,United States,A,Signup
2900,2025-08-04,LinkedIn,55,United States,B,Subscription
2901,2025-11-07,Organic Search,34,Germany,A,Feature Adoption
2902,2026-04-09,Organic Search,62,Germany,A,Feature Adoption
2903,2025-11-16,Google Ads,60,United States,A,Email Verification
2904,2025-09-27,Organic Search,50,United Kingdom,B,Subscription
2905,2026-03-12,Email Campaign,56,United States,A,Feature Adoption
2906,2025-10-23,LinkedIn,55,United States,B,Feature Adoption
2907,2026-01-29,Google Ads,36,United Kingdom,B,Renewal
2908,2025-08-20,Organic Search,21,Canada,B,Subscription
2909,2025-11-05,Organic Search,38,United States,B,Feature Adoption
2910,2026-03-21,LinkedIn,55,United Kingdom,A,First Login
2911,2026-02-14,Referral,34,United States,B,Subscription
2912,2025-09-10,Organic Search,50,Canada,B,Renewal
2913,2025-09-26,Organic Search,28,Canada,A,Subscription
2914,2025-11-10,Organic Search,52,India,A,Subscription
2915,2025-10-29,Google Ads,57,Germany,A,Feature Adoption
2916,2026-04-26,Google Ads,25,United States,B,Subscription
2917,2025-07-12,LinkedIn,58,United Kingdom,A,Feature Adoption
2918,2026-03-18,Organic Search,22,Australia,A,Renewal
2919,2025-11-11,Organic Search,25,United States,B,Renewal
2920,2025-12-30,Google Ads,32,Germany,A,Feature Adoption
2921,2026-03-17,Google Ads,52,India,B,Renewal
2922,2025-11-10,Google Ads,38,Canada,B,Feature Adoption
2923,2025-10-01,Referral,23,United States,B,Subscription
2924,2025-08-13,Email Campaign,49,United Kingdom,A,Feature Adoption
2925,2025-09-23,Google Ads,50,Canada,B,Subscription
2926,2026-01-17,Google Ads,48,India,A,Email Verification
2927,2025-07-23,Google Ads,25,United States,B,Renewal
2928,2026-04-24,Google Ads,20,United States,B,Subscription
2929,2025-11-05,Organic Search,62,United States,A,Feature Adoption
2930,2026-01-10,Google Ads,47,France,A,Renewal
2931,2026-01-20,Organic Search,56,United Kingdom,A,Subscription
2932,2025-11-22,Referral,52,United States,B,Feature Adoption
2933,2026-02-05,Organic Search,37,Canada,B,Subscription
2934,2025-09-17,Google Ads,27,United States,B,Renewal
2935,2026-04-23,LinkedIn,44,Australia,B,Subscription
2936,2025-07-01,Google Ads,32,United Kingdom,B,Subscription
2937,2026-03-14,Organic Search,45,United States,B,Feature Adoption
2938,2026-03-03,Organic Search,51,India,B,Subscription
2939,2026-02-03,Organic Search,23,Australia,B,Feature Adoption
2940,2025-08-27,Google Ads,64,France,B,Subscription
2941,2025-09-22,Email Campaign,63,India,B,Feature Adoption
2942,2026-03-01,LinkedIn,39,India,B,Feature Adoption
2943,2025-11-08,Organic Search,43,United Kingdom,B,Renewal
2944,2025-07-12,Referral,35,United States,A,Feature Adoption
2945,2025-11-12,Organic Search,38,United States,A,Renewal
2946,2025-11-26,Organic Search,44,France,B,First Login
2947,2026-03-05,Referral,22,India,A,First Login
2948,2025-11-10,Google Ads,52,United Kingdom,A,Feature Adoption
2949,2025-07-02,Referral,53,Canada,B,Feature Adoption
2950,2026-02-12,Organic Search,24,United Kingdom,A,Subscription
2951,2025-10-03,Referral,34,United Kingdom,A,Feature Adoption
2952,2026-04-02,LinkedIn,62,India,A,Feature Adoption
2953,2026-04-08,Google Ads,42,India,A,Subscription
2954,2025-08-16,Organic Search,38,United Kingdom,A,Signup
2955,2025-09-02,LinkedIn,61,Germany,B,Renewal
2956,2026-03-02,Email Campaign,42,United States,A,Signup
2957,2025-08-28,Organic Search,61,United States,A,Feature Adoption
2958,2026-04-02,LinkedIn,43,United Kingdom,B,Feature Adoption
2959,2026-01-27,Email Campaign,24,United Kingdom,A,Feature Adoption
2960,2026-01-07,Google Ads,18,United States,B,Subscription
2961,2026-04-20,Organic Search,51,United States,A,Feature Adoption
2962,2025-07-25,Organic Search,42,United States,A,Feature Adoption
2963,2026-04-12,LinkedIn,44,Canada,B,Renewal
2964,2025-11-12,Organic Search,37,Australia,B,Renewal
2965,2026-03-08,LinkedIn,19,United States,A,Subscription
2966,2025-12-05,LinkedIn,30,India,A,Subscription
2967,2025-07-15,Google Ads,41,United States,B,Subscription
2968,2026-01-12,LinkedIn,29,India,A,Feature Adoption
2969,2025-11-26,Organic Search,39,United States,A,Feature Adoption
2970,2025-07-28,Organic Search,45,India,B,Feature Adoption
2971,2025-09-28,Organic Search,46,United States,B,Renewal
2972,2026-02-28,Organic Search,38,United States,A,Feature Adoption
2973,2025-08-23,Organic Search,24,United States,B,Renewal
2974,2026-03-15,Referral,51,United States,A,Renewal
2975,2025-07-04,LinkedIn,18,India,B,Subscription
2976,2026-01-19,Google Ads,53,Canada,B,Renewal
2977,2025-09-27,Google Ads,40,India,B,Renewal
2978,2025-07-07,Email Campaign,26,United States,A,Feature Adoption
2979,2025-11-12,Referral,45,United Kingdom,B,Subscription
2980,2025-09-23,Organic Search,32,United Kingdom,A,Renewal
2981,2025-12-23,Organic Search,55,United States,A,Renewal
2982,2026-03-30,Organic Search,58,United Kingdom,B,Renewal
2983,2026-03-21,Organic Search,60,United States,A,Subscription
2984,2026-03-15,Organic Search,35,United States,B,Subscription
2985,2026-02-05,Organic Search,36,Germany,A,Feature Adoption
2986,2025-09-13,Referral,22,Australia,B,Renewal
2987,2025-09-17,Email Campaign,36,India,A,Feature Adoption
2988,2026-03-09,LinkedIn,23,United Kingdom,B,Renewal
2989,2026-01-20,LinkedIn,36,United States,A,Subscription
2990,2025-09-24,Google Ads,53,United States,A,Subscription
2991,2025-08-07,Referral,18,United States,A,Email Verification
2992,2025-08-04,LinkedIn,33,United States,A,Feature Adoption
2993,2025-10-08,Organic Search,32,United Kingdom,B,Subscription
2994,2025-09-13,Organic Search,39,India,A,Renewal
2995,2025-07-07,Organic Search,62,India,A,Subscription
2996,2026-03-21,Organic Search,46,India,B,Feature Adoption
2997,2025-08-04,Referral,29,United States,B,Feature Adoption
2998,2026-01-01,Organic Search,52,Canada,B,Subscription
2999,2026-01-02,LinkedIn,57,Canada,B,Subscription
3000,2026-04-09,Organic Search,59,United Kingdom,A,Subscription
